ad_id,list_id,area,area_name,ward,ward_name,street_name,company_ad,apartment_type,size,rooms,toilets,longitude,latitude,owner,deposit,price_million_per_m2,price
155004620,114217135,110,Quận Gò Vấp,9269.0,Phường 14,359 Đường Phạm Văn Chiêu,True,Chung cư,75.0,2,2.0,106.6537,10.8506,False,0.0,0.10666666666666601,8000000.0
154853797,114086084,98,Quận 3,9356.0,Phường 13,Hem 339 Le Van Sy,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6765,10.7868,False,0.0,0.216666666666666,6500000.0
155004665,114217191,119,Thành phố Thủ Đức,9340.0,Phường Thảo Điền (Quận 2 cũ),Quốc Hương,True,"Căn hộ dịch vụ, mini",38.0,1,1.0,106.7256,10.7855,False,9000000.0,0.23684210526315702,9000000.0
154853834,114086129,113,Quận Tân Phú,9322.0,Phường Hòa Thạnh,Thoại Ngọc Hầu,True,Chung cư,60.0,2,2.0,106.6368,10.7819,False,0.0,0.15,9000000.0
155004695,114217218,109,Quận Bình Thạnh,9287.0,Phường 24,Nguyễn Văn Đậu,True,Chung cư,40.0,1,1.0,106.693,10.8122,False,0.0,0.15,6000000.0
155004698,114217221,111,Quận Phú Nhuận,9325.0,Phường 4,"Nguyễn Kiệm, Bùi Văn Thêm, Bạch Đằng, Hoàng Minh Giám, Thích Quảng Đức",True,"Căn hộ dịch vụ, mini",45.0,1,1.0,106.679,10.8028,False,0.0,0.18888888888888802,8500000.0
154091204,113430794,103,Quận 8,9455.0,Phường 7,267 Ba Tơ,False,Chung cư,85.0,2,2.0,106.621,10.7046,False,10000000.0,0.058823529411764004,5000000.0
155004746,114217260,112,Quận Tân Bình,9306.0,Phường 7,Cách Mạng Tháng 8,True,Chung cư,25.0,1,1.0,106.6589,10.7897,False,0.0,0.22,5500000.0
154091258,113430834,112,Quận Tân Bình,9301.0,Phường 12,Cộng Hòa,True,Chung cư,76.0,2,2.0,106.6523,10.803,False,24000000.0,0.157894736842105,12000000.0
155004764,114217270,96,Quận 1,9219.0,Phường Bến Nghé,Tôn Đức Thắng,True,Chung cư,51.0,2,1.0,106.707,10.7777,False,0.0,0.33333333333333304,17000000.0
154396929,113692989,112,Quận Tân Bình,9312.0,Phường 14,Đồng Đen,True,Duplex,22.0,1,1.0,106.6445,10.7934,False,1.0,0.159090909090909,3500000.0
154853924,114086206,113,Quận Tân Phú,9322.0,Phường Hòa Thạnh,Trịnh Đình Thảo,True,Chung cư,69.0,2,2.0,106.635,10.7749,False,0.0,0.15217391304347802,10500000.0
154853929,114086210,111,Quận Phú Nhuận,9327.0,Phường 9,Chiến Thắng,True,"Căn hộ dịch vụ, mini",50.0,2,1.0,106.676,10.7995,False,0.0,0.132,6600000.0
154701161,113955150,119,Thành phố Thủ Đức,9340.0,Phường Thảo Điền (Quận 2 cũ),Đường Số 63,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.7256,10.7855,False,0.0,0.225714285714285,7900000.0
155004803,114217301,109,Quận Bình Thạnh,9283.0,Phường 12,Nơ Tranh Long,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.7009,10.8109,False,7000000.0,0.23333333333333303,7000000.0
154244232,113561941,102,Quận 7,9467.0,Phường Tân Thuận Tây,Nguyễn Văn Linh,True,Chung cư,67.0,2,2.0,106.7236,10.7508,False,31.0,0.23134328358208903,15500000.0
155004823,114217316,109,Quận Bình Thạnh,9279.0,Phường 13,Đặng Thùy Trâm,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.7042,10.8255,False,5500000.0,0.18333333333333302,5500000.0
155004832,114217321,113,Quận Tân Phú,9321.0,Phường Phú Trung,Huỳnh Văn Chính,True,Chung cư,70.0,3,2.0,106.6416,10.781,False,0.0,0.10714285714285701,7500000.0
154853979,114086256,113,Quận Tân Phú,9322.0,Phường Hòa Thạnh,Thoại Ngọc Hầu,True,Chung cư,60.0,2,2.0,106.6368,10.7819,False,0.0,0.15,9000000.0
155004853,114217336,110,Quận Gò Vấp,9270.0,Phường 10,Khu đô thị Cityland Park Hills - Số 18 Đường Phan Văn Trị,True,Chung cư,75.0,2,2.0,106.6716,10.8331,False,0.0,0.16,12000000.0
155004860,114217341,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,67.0,2,2.0,106.8197,10.8452,False,0.0,0.134328358208955,9000000.0
154854002,114086275,113,Quận Tân Phú,9316.0,Phường Sơn Kỳ,N1,True,Chung cư,71.0,2,2.0,106.6159,10.8037,False,0.0,0.197183098591549,14000000.0
149047125,109105544,119,Thành phố Thủ Đức,9340.0,Phường Thảo Điền (Quận 2 cũ),Đường Thảo Điền,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.7351,10.8058,False,0.0,0.216666666666666,6500000.0
154854014,114086287,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,67.0,2,2.0,106.8197,10.8452,False,0.0,0.08955223880597,6000000.0
154702956,113955222,112,Quận Tân Bình,9302.0,Phường 13,Trường Chinh,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.6368,10.8016,False,5300000.0,0.15142857142857102,5300000.0
155004912,114217391,96,Quận 1,9222.0,Phường Phạm Ngũ Lão,CỐNG QUỲNH,True,"Căn hộ dịch vụ, mini",25.0,1,1.0,106.6882,10.7666,False,1.0,0.192,4800000.0
147812130,108057007,115,Huyện Bình Chánh,9517.0,Xã Bình Hưng,Nguyễn Văn Linh,True,Chung cư,75.0,2,2.0,106.66785,10.72615,False,20000000.0,0.133333333333333,10000000.0
154091411,113430965,119,Thành phố Thủ Đức,9250.0,Phường Long Bình (Quận 9 cũ),Long Thạnh Mỹ,True,Chung cư,51.0,1,1.0,106.856,10.786,False,0.0,0.17647058823529402,9000000.0
155004933,114217399,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,59.0,2,2.0,106.8197,10.8452,False,0.0,0.169491525423728,10000000.0
153938592,113299906,119,Thành phố Thủ Đức,9253.0,Phường Hiệp Phú (Quận 9 cũ),Đường Quang Trung,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.7731,10.8434,False,4500000.0,0.15,4500000.0
155004948,114217418,96,Quận 1,9225.0,Phường Nguyễn Cư Trinh,Nguyễn Trãi,True,"Căn hộ dịch vụ, mini",32.0,1,1.0,106.6875,10.765,False,5000000.0,0.15625,5000000.0
150574980,110416332,112,Quận Tân Bình,9300.0,Phường 4,Hoàng Văn Thụ,True,"Căn hộ dịch vụ, mini",80.0,2,1.0,106.6548,10.7945,False,10000000.0,0.125,10000000.0
148892666,108974546,110,Quận Gò Vấp,9268.0,Phường 12,Phạm Văn Bạch,True,Duplex,35.0,1,1.0,106.644295,10.834935,False,5000000.0,0.14285714285714202,5000000.0
147035196,107401682,105,Quận 10,9367.0,Phường 14,Tô Hiến Thành,True,Chung cư,78.0,2,2.0,106.66218,10.7747,False,0.0,0.256410256410256,20000000.0
154244385,113562069,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Mai Chí Thọ,True,Chung cư,73.0,2,2.0,106.752,10.7966,False,0.0,0.205479452054794,15000000.0
154091459,113431003,99,Quận 4,9397.0,Phường 13,Bến Vân Đồn,True,Chung cư,75.0,2,2.0,106.7029,10.7666,False,44000000.0,0.293333333333333,22000000.0
155004959,114217446,113,Quận Tân Phú,9317.0,Phường Tân Quý,609 tân kỳ tân quý,False,"Căn hộ dịch vụ, mini",32.0,1,1.0,106.6156,10.7979,False,5500000.0,0.171875,5500000.0
153633799,113037799,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,False,Chung cư,70.0,2,1.0,106.8197,10.8452,False,0.0,0.10714285714285701,7500000.0
155005009,114217502,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,59.0,2,2.0,106.8197,10.8452,False,0.0,0.110169491525423,6500000.0
155005021,114217511,109,Quận Bình Thạnh,9290.0,Phường 15,Xô Viết Nghệ Tĩnh,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.7113,10.8027,False,6000000.0,0.2,6000000.0
154244499,113562167,101,Quận 6,9439.0,Phường 10,Đường Lý Chiêu Hoàng,True,"Căn hộ dịch vụ, mini",42.0,1,1.0,106.6255,10.739,False,7990000.0,0.190238095238095,7990000.0
155005047,114217534,98,Quận 3,9358.0,Phường 9,Huỳnh Tịnh Của,True,"Căn hộ dịch vụ, mini",52.0,1,1.0,106.6877,10.7887,False,0.0,0.16346153846153802,8500000.0
144189994,105042500,102,Quận 7,9471.0,Phường Tân Quy,Nguyễn Thị Thập,True,"Căn hộ dịch vụ, mini",38.0,1,1.0,106.70245,10.73996,False,4700000.0,0.12368421052631501,4700000.0
150727486,110547533,119,Thành phố Thủ Đức,9262.0,Phường Phú Hữu (Quận 9 cũ),Liên Phường,True,Chung cư,79.0,2,2.0,106.80008,10.793520000000001,False,0.0,0.10759493670886001,8500000.0
149659527,109630029,102,Quận 7,9471.0,Phường Tân Quy,Đường Mai Văn Vĩnh,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.7137,10.738911,False,2000000.0,0.216666666666666,6500000.0
154854254,114086482,105,Quận 10,9368.0,Phường 12,Cao Thắng,True,Chung cư,56.0,1,1.0,106.674,10.7749,False,1500000.0,0.026785714285714003,1500000.0
154854252,114086484,109,Quận Bình Thạnh,9284.0,Phường 25,Xô Viết Nghệ Tinh,True,"Căn hộ dịch vụ, mini",25.0,1,1.0,106.7115,10.8055,False,0.0,0.14400000000000002,3600000.0
153328308,112775777,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Xa Lộ Hà Nội,True,Chung cư,54.0,1,1.0,106.7459,10.8023,False,0.0,0.31481481481481405,17000000.0
154854265,114086497,113,Quận Tân Phú,9324.0,Phường Tân Thới Hòa,Tân Thới Hòa,True,Chung cư,84.0,3,2.0,106.6298,10.7637,False,26000000.0,0.15476190476190402,13000000.0
155005091,114217569,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,59.0,2,2.0,106.8197,10.8452,False,0.0,0.11864406779661,7000000.0
155005054,114217581,112,Quận Tân Bình,9301.0,Phường 12,C22,False,"Căn hộ dịch vụ, mini",20.0,11,7.0,106.6502,10.799900000000001,False,0.0,0.4,8000000.0
153786348,113169005,111,Quận Phú Nhuận,9339.0,Phường 13,Huỳnh Văn Bánh,True,"Căn hộ dịch vụ, mini",45.0,1,1.0,106.68,10.7929,False,0.0,0.126666666666666,5700000.0
155005107,114217589,103,Quận 8,9454.0,Phường 16,Võ Văn Kiệt,True,Chung cư,73.0,2,2.0,106.6239,10.7285,False,0.0,0.13013698630136902,9500000.0
155005108,114217596,107,Quận 12,9232.0,Phường An Phú Đông,Vườn Lài,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.6918,10.8606,False,5100000.0,0.1275,5100000.0
150879604,110678654,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Nguyễn Thị Định,True,Chung cư,50.0,1,1.0,106.7527,10.7917,False,0.0,0.17,8500000.0
155005069,114217603,113,Quận Tân Phú,9321.0,Phường Phú Trung,Âu Cơ,True,"Căn hộ dịch vụ, mini",70.0,1,1.0,106.6418,10.785,False,4000000.0,0.057142857142857,4000000.0
153633995,113037966,108,Quận Bình Tân,9464.0,Phường An Lạc,Võ Văn Kiệt,True,Chung cư,75.0,2,2.0,106.6119,10.7225,False,20000000.0,0.133333333333333,10000000.0
155005152,114217622,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,59.0,2,2.0,106.8197,10.8452,False,0.0,0.152542372881355,9000000.0
153328382,112775845,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Xa Lộ Hà Nội,True,Chung cư,54.0,1,1.0,106.7459,10.8023,False,0.0,0.31481481481481405,17000000.0
146878313,107270824,105,Quận 10,9367.0,Phường 14,Tô Hiến Thành,True,Chung cư,79.0,2,2.0,106.66218,10.7747,False,0.0,0.253164556962025,20000000.0
144819812,105566896,100,Quận 5,9411.0,Phường 4,An Dương Vương,True,Chung cư,40.0,1,1.0,106.6807,10.7601,False,0.0,0.30000000000000004,12000000.0
153634046,113038010,102,Quận 7,9473.0,Phường Tân Phú,Nguyễn Lương Bằng,True,Chung cư,140.0,3,2.0,106.7186,10.7335,False,0.0,0.2,28000000.0
153328439,112775881,103,Quận 8,9452.0,Phường 6,Tạ Quang Bửu,True,Chung cư,30.0,1,1.0,106.6546,10.734,False,9000000.0,0.15,4500000.0
154854383,114086610,112,Quận Tân Bình,9300.0,Phường 4,Đồ Sơn,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.6604,10.8038,False,0.0,0.2,7000000.0
154854402,114086623,100,Quận 5,9411.0,Phường 4,An Dương Vương,True,Chung cư,36.0,1,1.0,106.6807,10.7601,False,0.0,0.305555555555555,11000000.0
154854409,114086631,109,Quận Bình Thạnh,9296.0,Phường 22,Nguyễn Hữu Cảnh,True,Chung cư,106.0,2,2.0,106.7175,10.7897,False,0.0,0.339622641509433,36000000.0
148738202,108843753,102,Quận 7,9471.0,Phường Tân Quy,Đường Nguyễn Thị Thập,True,Chung cư,35.0,1,1.0,106.70261,10.740141,False,0.0,0.157142857142857,5500000.0
154854413,114086633,112,Quận Tân Bình,9300.0,Phường 4,Hậu Giang,True,"Căn hộ dịch vụ, mini",50.0,2,1.0,106.663,10.8078,False,1.0,0.156,7800000.0
148274976,108450540,109,Quận Bình Thạnh,9296.0,Phường 22,Nguyễn Hữu Cảnh,True,Chung cư,82.0,2,2.0,106.7202,10.793800000000001,False,36000000.0,0.21951219512195103,18000000.0
152259332,111858439,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Xa Lộ Hà Nội,True,Chung cư,78.0,2,2.0,106.7459,10.8023,False,0.0,0.217948717948717,17000000.0
154854460,114086678,115,Huyện Bình Chánh,9517.0,Xã Bình Hưng,Nguyễn Văn Linh,True,Chung cư,72.0,2,2.0,106.6678,10.7259,False,19000000.0,0.131944444444444,9500000.0
153024847,112513818,107,Quận 12,9227.0,Phường Thạnh Xuân,Thạnh Xuân 13,True,Chung cư,58.0,2,1.0,106.6773,10.8786,False,0.0,0.112068965517241,6500000.0
154091829,113431322,115,Huyện Bình Chánh,9518.0,Xã Phong Phú,Trịnh Quang Nghị,True,Chung cư,65.0,2,2.0,106.6435,10.6983,False,0.0,0.107692307692307,7000000.0
155005305,114217758,110,Quận Gò Vấp,9270.0,Phường 10,Phan Văn Trị,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6707,10.8332,False,0.0,0.16333333333333303,4900000.0
150879823,110678840,119,Thành phố Thủ Đức,11221.0,Phường An Khánh (Quận 2 cũ),Trần Não,True,Chung cư,37.0,1,1.0,106.7306,10.792999,False,0.0,0.189189189189189,7000000.0
154854510,114086714,113,Quận Tân Phú,9316.0,Phường Sơn Kỳ,N1,True,Chung cư,71.0,2,2.0,106.6159,10.8037,False,24000000.0,0.169014084507042,12000000.0
154854513,114086719,111,Quận Phú Nhuận,9333.0,Phường 15,Trần Huy Liệu,True,Chung cư,41.0,1,1.0,106.6778,10.7945,False,0.0,0.195121951219512,8000000.0
155005354,114217800,113,Quận Tân Phú,9324.0,Phường Tân Thới Hòa,Lương Minh Nguyệt,True,Duplex,30.0,1,1.0,106.6305,10.761,False,3500000.0,0.116666666666666,3500000.0
154854537,114086739,109,Quận Bình Thạnh,9285.0,Phường 5,Nguyễn Đình Chiểu,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.68,10.8035,False,0.0,0.20666666666666603,6200000.0
155005368,114217812,111,Quận Phú Nhuận,9327.0,Phường 9,Hồng Hà,True,Chung cư,36.0,1,1.0,106.6727,10.8095,False,0.0,0.305555555555555,11000000.0
151030643,110809949,98,Quận 3,9361.0,Phường 5,Trương Định,True,Chung cư,35.0,1,1.0,106.6863,10.780702999999999,False,0.0,0.191428571428571,6700000.0
154854551,114086751,98,Quận 3,9354.0,Phường 12,Lê Văn Sỹ,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6796,10.7867,False,0.0,0.22666666666666602,6800000.0
146721719,107139943,119,Thành phố Thủ Đức,9253.0,Phường Hiệp Phú (Quận 9 cũ),Xa Lộ Hà Nội,True,Chung cư,96.0,3,2.0,106.7766,10.8507,False,0.0,0.11458333333333301,11000000.0
154703473,113955690,113,Quận Tân Phú,9316.0,Phường Sơn Kỳ,N1,True,Chung cư,104.0,3,2.0,106.6159,10.8037,False,0.0,0.14423076923076902,15000000.0
154854576,114086770,110,Quận Gò Vấp,9276.0,Phường 8,Lê Văn Thọ,True,"Căn hộ dịch vụ, mini",25.0,1,1.0,106.6569,10.8415,False,5900000.0,0.23600000000000002,5900000.0
155005401,114217846,110,Quận Gò Vấp,9270.0,Phường 10,Phan Văn Trị,True,"Căn hộ dịch vụ, mini",45.0,1,1.0,106.6707,10.8332,False,0.0,0.12222222222222201,5500000.0
154854583,114086775,112,Quận Tân Bình,9303.0,Phường 1,Lê Văn Sỹ,True,Chung cư,25.0,1,1.0,106.666,10.7959,False,1.0,0.2,5000000.0
154854588,114086778,113,Quận Tân Phú,9319.0,Phường Phú Thọ Hòa,Bình Long,True,Duplex,20.0,1,1.0,106.6199,10.7811,False,0.0,0.225,4500000.0
152871629,112382849,111,Quận Phú Nhuận,9327.0,Phường 9,Đường Hồng Hà,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.6716,10.81,False,0.0,0.2,8000000.0
155005413,114217858,109,Quận Bình Thạnh,9279.0,Phường 13,Nơ Trang Long,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.6988,10.8184,False,0.0,0.197142857142857,6900000.0
155005418,114217859,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Mai Chí Thọ,True,Chung cư,109.0,3,2.0,106.7519,10.7966,False,38000000.0,0.17431192660550401,19000000.0
127568110,91280266,110,Quận Gò Vấp,9270.0,Phường 10,Đường Phan Văn Trị,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.69772,10.80664,False,5500000.0,0.18333333333333302,5500000.0
154854611,114086797,103,Quận 8,9455.0,Phường 7,Phạm Thế Hiển,True,Chung cư,74.0,2,2.0,106.625,10.7105,False,0.0,0.07432432432432401,5500000.0
155005428,114217869,109,Quận Bình Thạnh,9285.0,Phường 5,Nguyễn Thượng Hiền,True,Chung cư,35.0,1,1.0,106.688,10.8151,False,0.0,0.2,7000000.0
154244891,113562511,96,Quận 1,9220.0,Phường Bến Thành,Đường Nguyễn Trãi,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.6931,10.7711,False,0.0,0.195,7800000.0
149966548,109892497,111,Quận Phú Nhuận,9332.0,Phường 8,Nguyễn Văn Trỗi,True,Chung cư,38.0,1,1.0,106.67054,10.79877,False,25000000.0,0.32894736842105204,12500000.0
155005446,114217879,106,Quận 11,9388.0,Phường 9,Bình Thới,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.649,10.767,False,0.0,0.171428571428571,6000000.0
154397651,113693595,119,Thành phố Thủ Đức,9340.0,Phường Thảo Điền (Quận 2 cũ),Xa Lộ Hà Nội,True,Chung cư,48.0,1,1.0,106.7398,10.8013,False,0.0,0.3125,15000000.0
121237168,86299548,99,Quận 4,9403.0,Phường 18,Số 504 đường Nguyễn Tất Thành,True,Chung cư,80.0,2,2.0,106.71671,10.757598999999999,False,0.0,0.15,12000000.0
154854632,114086814,113,Quận Tân Phú,9317.0,Phường Tân Quý,Tân Hương,True,Chung cư,61.0,2,1.0,106.6212,10.7948,False,14000000.0,0.114754098360655,7000000.0
154854642,114086822,99,Quận 4,9403.0,Phường 18,Tôn Thất Thuyết,True,Chung cư,80.0,2,2.0,106.7189,10.7555,False,36000000.0,0.225,18000000.0
154854646,114086829,102,Quận 7,9472.0,Phường Phú Thuận,Huỳnh Tấn Phát,True,Chung cư,37.0,1,1.0,106.7357,10.7227,False,13000000.0,0.17567567567567502,6500000.0
155005485,114217922,105,Quận 10,9365.0,Phường 15,Cách Mạng Tháng 8,True,Chung cư,40.0,1,1.0,106.678,10.7797,False,0.0,0.17500000000000002,7000000.0
154703574,113955782,109,Quận Bình Thạnh,9286.0,Phường 7,Phan Đăng Lưu,True,Chung cư,35.0,1,1.0,106.6932,10.803,False,2000000.0,0.14285714285714202,5000000.0
154397718,113693643,119,Thành phố Thủ Đức,9348.0,Phường Thạnh Mỹ Lợi (Quận 2 cũ),Đồng Văn Cống,False,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.7705,10.7728,False,5000000.0,0.157142857142857,5500000.0
136630830,98751438,96,Quận 1,9219.0,Phường Bến Nghé,đường Tôn Đức Thắng,True,Chung cư,83.0,2,2.0,106.70712,10.77779,False,0.0,0.24096385542168602,20000000.0
155005514,114217940,98,Quận 3,9363.0,Phường 2,Nguyễn Thiện Thuật,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.6812,10.7667,False,0.0,0.18571428571428503,6500000.0
150118298,110023648,109,Quận Bình Thạnh,9288.0,Phường 6,Nguyễn Văn Đậu,True,"Căn hộ dịch vụ, mini",42.0,1,1.0,106.6892,10.8093,False,6800000.0,0.16190476190476102,6800000.0
155005526,114217953,115,Huyện Bình Chánh,9517.0,Xã Bình Hưng,"Đường Nguyễn Văn Linh, xã Bình Hưng, huyện Bình Chánh, Tp.HCM",True,Chung cư,75.0,2,2.0,106.6678,10.7259,False,19000000.0,0.126666666666666,9500000.0
154397743,113693670,119,Thành phố Thủ Đức,9340.0,Phường Thảo Điền (Quận 2 cũ),Xa Lộ Hà Nội,True,Chung cư,70.0,2,2.0,106.7398,10.8013,False,0.0,0.228571428571428,16000000.0
155005538,114217961,109,Quận Bình Thạnh,9292.0,Phường 1,Bùi Hữu Nghĩa,True,Chung cư,60.0,2,1.0,106.6994,10.8001,False,0.0,0.2,12000000.0
155005539,114217962,119,Thành phố Thủ Đức,9244.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),đường 23 ,False,Chung cư,57.0,2,1.0,106.7264,10.8339,False,14000000.0,0.122807017543859,7000000.0
155005544,114217970,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Mai Chí Thọ,True,Chung cư,72.0,2,2.0,106.7519,10.7966,False,32000000.0,0.22222222222222202,16000000.0
153328788,112776186,102,Quận 7,9472.0,Phường Phú Thuận,Đào Trí,True,Chung cư,67.0,2,2.0,106.7433,10.722,False,0.0,0.171641791044776,11500000.0
149814501,109761547,119,Thành phố Thủ Đức,11221.0,Phường An Khánh (Quận 2 cũ),Trần Não,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.7306,10.792999,False,0.0,0.2,7000000.0
154854758,114086928,111,Quận Phú Nhuận,9334.0,Phường 10,Lê Văn Sỹ,True,Duplex,25.0,1,1.0,106.6703,10.7926,False,1.0,0.18,4500000.0
155005609,114218008,119,Thành phố Thủ Đức,9241.0,Phường Tam Bình (Quận Thủ Đức cũ),Đường Xa lộ Đại Hàn,True,Chung cư,38.0,1,1.0,106.736,10.8701,False,0.0,0.11315789473684201,4300000.0
154854783,114086952,105,Quận 10,9366.0,Phường 13,Hẻm 830 Sư Vạn Hạnh,False,Chung cư,50.0,1,1.0,106.6667,10.777,False,22000000.0,0.22,11000000.0
150423173,110285883,102,Quận 7,9473.0,Phường Tân Phú,Tân Phú,True,Chung cư,112.0,3,2.0,106.72862,10.7271,False,0.0,0.17857142857142802,20000000.0
155005659,114218058,103,Quận 8,9454.0,Phường 16,Võ Văn Kiệt,True,Chung cư,74.0,2,2.0,106.6239,10.7285,False,20000000.0,0.135135135135135,10000000.0
154854840,114086995,100,Quận 5,9419.0,Phường 1,Trần Hưng Ðạo,True,Chung cư,25.0,1,1.0,106.685,10.7562,False,0.0,0.192,4800000.0
155005687,114218072,103,Quận 8,9452.0,Phường 6,Phạm Thế Hiển,True,Chung cư,78.0,3,3.0,106.6429,10.7327,False,26000000.0,0.16666666666666602,13000000.0
149202276,109237338,109,Quận Bình Thạnh,9282.0,Phường 26,Nguyễn Xí,True,Chung cư,66.0,2,2.0,106.7063,10.8163,False,0.0,0.19696969696969602,13000000.0
154397884,113693787,96,Quận 1,9221.0,Phường Nguyễn Thái Bình,Nguyễn Thái Bình,True,Chung cư,50.0,1,1.0,106.6977,10.7677,False,9000000.0,0.18,9000000.0
154092203,113431646,105,Quận 10,9367.0,Phường 14,Đường 3 Tháng 2,True,Chung cư,70.0,2,1.0,106.6727,10.7707,False,17500000.0,0.24285714285714202,17000000.0
155005699,114218083,105,Quận 10,9367.0,Phường 14,Tô Hiến Thành,True,Chung cư,30.0,1,1.0,106.6613,10.7735,False,0.0,0.2,6000000.0
136631055,98751588,96,Quận 1,9219.0,Phường Bến Nghé,đường Tôn Đức Thắng,True,Chung cư,50.0,1,1.0,106.70712,10.77779,False,0.0,0.30000000000000004,15000000.0
154854857,114087011,98,Quận 3,9362.0,Phường 3,Lê Văn Sỹ,True,Chung cư,30.0,1,1.0,106.6809,10.7861,False,6500000.0,0.216666666666666,6500000.0
153176293,112645264,119,Thành phố Thủ Đức,9340.0,Phường Thảo Điền (Quận 2 cũ),Đường Số 63,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.7297,10.8142,False,9500000.0,0.23750000000000002,9500000.0
154854239,114087080,99,Quận 4,9399.0,Phường 6,Bến Vân Đồn,True,Officetel,27.0,1,1.0,106.6984,10.7627,False,24000000.0,0.44444444444444403,12000000.0
154245212,113562795,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Xa Lộ Hà Nội,True,Chung cư,77.8,2,2.0,106.7459,10.8023,False,0.0,0.257069408740359,20000000.0
154703847,113956016,107,Quận 12,9232.0,Phường An Phú Đông,30/37/20,False,"Căn hộ dịch vụ, mini",22.0,1,1.0,106.7057,10.8596,False,4000000.0,0.172727272727272,3800000.0
154854934,114087098,103,Quận 8,9452.0,Phường 6,Phạm Thế Hiển,True,Chung cư,60.0,2,2.0,106.6429,10.7327,False,16000000.0,0.133333333333333,8000000.0
155005572,114218179,96,Quận 1,9218.0,Phường Đa Kao,Nguyễn Văn Thủ,True,Chung cư,35.0,1,1.0,106.6985,10.7894,False,0.0,0.257142857142857,9000000.0
141700933,102946010,119,Thành phố Thủ Đức,9262.0,Phường Phú Hữu (Quận 9 cũ),Liên Phường,True,Chung cư,50.0,2,1.0,106.8,10.7931,False,5500000.0,0.11,5500000.0
153634674,113038554,111,Quận Phú Nhuận,9326.0,Phường 5,Đường Phan Đăng Lưu,True,"Căn hộ dịch vụ, mini",45.0,1,1.0,106.6865,10.8037,False,7000000.0,0.155555555555555,7000000.0
152566122,112121061,109,Quận Bình Thạnh,9279.0,Phường 13,Đường Đặng Thùy Trâm,True,"Căn hộ dịch vụ, mini",70.0,2,2.0,106.7027,10.8292,False,25000000.0,0.17857142857142802,12500000.0
154092358,113431782,112,Quận Tân Bình,9302.0,Phường 13,Phan Văn Sửu,True,Duplex,40.0,1,1.0,106.6382,10.8057,False,2000000.0,0.1375,5500000.0
154854973,114087145,111,Quận Phú Nhuận,9329.0,Phường 3,Phan Đăng Lưu,True,"Căn hộ dịch vụ, mini",50.0,1,1.0,106.6828,10.8017,False,8000000.0,0.16,8000000.0
